timestamp,temperature,humidity,soil_moisture
2025-05-28T23:50:40.932107,22.6,72.0,1021
2025-05-28T23:50:46.828648,22.6,72.0,1023
2025-05-28T23:50:52.724758,22.6,72.0,1023
2025-05-28T23:50:58.621438,22.6,72.0,1022
2025-05-28T23:51:04.518571,22.6,72.0,1022
2025-05-28T23:51:10.415162,22.6,72.0,1022
2025-05-28T23:51:16.311184,22.6,72.0,1023
2025-05-28T23:51:28.104870,22.6,72.0,1020
2025-05-28T23:51:34.001445,22.6,72.0,1022
2025-05-28T23:51:39.897525,22.6,72.0,1023
2025-05-28T23:51:45.794487,22.6,72.0,1021
2025-05-28T23:51:51.691133,22.6,72.0,1022
2025-05-28T23:52:03.484298,22.6,72.0,1019
2025-05-28T23:52:09.380934,22.6,72.0,1022
2025-05-28T23:52:21.173793,22.6,72.0,1021
2025-05-28T23:52:27.070708,22.6,72.0,1021
2025-05-28T23:52:32.967353,22.6,72.0,1022
2025-05-28T23:52:44.760563,22.6,72.0,1021
2025-05-28T23:52:50.657142,22.6,72.0,1023
2025-05-28T23:52:56.553251,22.6,72.0,1023
2025-05-28T23:53:08.347063,22.6,72.0,1022
2025-05-28T23:53:20.139663,22.6,72.0,1019
2025-05-28T23:53:26.036953,22.6,72.0,1021
2025-05-28T23:53:43.726403,22.6,72.0,1021
2025-05-28T23:53:49.622997,22.6,72.0,1023
2025-05-28T23:54:01.416395,22.6,72.0,1021
2025-05-28T23:54:19.106014,22.6,72.0,1021
2025-05-28T23:54:25.002696,22.6,72.0,1022
2025-05-28T23:54:30.898637,22.6,72.0,1023
2025-05-28T23:54:42.692282,22.6,72.0,1022
2025-05-28T23:54:48.589242,22.6,72.0,1021
2025-05-28T23:55:00.385709,22.6,72.0,1023
2025-05-28T23:55:06.278448,22.6,72.0,1022
2025-05-28T23:55:12.175357,22.6,72.0,1021
2025-05-28T23:55:23.968197,22.6,72.0,1022
2025-05-28T23:55:29.864897,22.6,72.0,1020
2025-05-28T23:55:35.761789,22.6,72.0,1021
2025-05-28T23:55:41.658345,22.6,72.0,1023
2025-05-28T23:55:47.554587,22.6,72.0,1023
2025-05-28T23:55:53.451775,22.6,72.0,1021
2025-05-28T23:55:59.348413,22.6,72.0,1021
2025-05-28T23:56:11.140967,22.6,72.0,1020
2025-05-28T23:56:17.037651,22.6,72.0,1023
2025-05-28T23:56:22.934234,22.6,72.0,1023
2025-05-28T23:56:28.830873,22.6,72.0,1022
2025-05-28T23:56:34.727800,22.6,72.0,1021
2025-05-28T23:56:40.624016,22.6,72.0,1022
2025-05-28T23:56:58.310940,22.6,72.0,1022
2025-05-28T23:57:04.206021,22.6,72.0,1021
2025-05-28T23:57:15.997712,22.6,72.0,1021
2025-05-28T23:57:21.893554,22.6,72.0,1022
2025-05-28T23:57:27.788468,22.6,72.0,1023
2025-05-28T23:57:33.684425,22.6,72.0,1023
2025-05-28T23:57:39.580047,22.6,72.0,1023
2025-05-28T23:57:45.475864,22.6,72.0,1021
2025-05-28T23:57:51.371859,22.6,72.0,1021
2025-05-28T23:57:57.267530,22.6,72.0,1022
2025-05-28T23:58:03.163318,22.6,72.0,1021
2025-05-28T23:58:14.954340,22.6,72.0,1022
2025-05-28T23:58:26.746191,22.6,72.0,1022
2025-05-28T23:58:32.642273,22.6,72.0,1020
2025-05-28T23:58:38.537507,22.6,72.0,1021
2025-05-28T23:58:50.329344,22.6,72.0,1021
2025-05-28T23:58:56.225444,22.6,72.0,1021
2025-05-28T23:59:19.808370,22.6,72.0,1022
2025-05-28T23:59:25.703898,22.6,72.0,1023
2025-05-28T23:59:31.599750,22.6,72.0,1022
2025-05-28T23:59:43.391866,22.6,73.0,1020
2025-05-28T23:59:49.287933,22.6,72.0,1021
2025-05-29T00:00:06.975544,22.6,72.0,1015
2025-05-29T00:00:12.870972,22.6,72.0,1022
2025-05-29T00:00:18.767173,22.6,72.0,1021
2025-05-29T00:00:24.663298,22.6,72.0,1022
2025-05-29T00:00:30.558691,22.6,72.0,1022
2025-05-29T00:00:42.350849,22.6,72.0,1020
2025-05-29T00:00:48.247077,22.6,72.0,1021
2025-05-29T00:01:11.830742,22.6,72.0,1023
2025-05-29T00:01:35.414495,22.6,72.0,1020
2025-05-29T00:01:41.310140,22.6,72.0,1022
2025-05-29T00:01:53.102401,22.6,72.0,1021
2025-05-29T00:01:58.998456,22.6,72.0,1021
2025-05-29T00:02:10.790449,22.6,72.0,1021
2025-05-29T00:02:16.686450,22.6,72.0,1021
2025-05-29T00:02:22.582122,22.6,72.0,1020
2025-05-29T00:02:28.478476,22.6,72.0,1023
2025-05-29T00:02:40.270504,22.6,72.0,1020
2025-05-29T00:02:46.166686,22.6,72.0,1023
2025-05-29T00:02:53.063816,22.6,72.0,1022
2025-05-29T00:03:15.646815,22.6,72.0,1022
2025-05-29T00:03:21.542953,22.6,72.0,1021
2025-05-29T00:03:27.439091,22.6,72.0,1021
2025-05-29T00:03:33.334505,22.6,72.0,1023
2025-05-29T00:03:39.230846,22.6,72.0,1022
2025-05-29T00:03:45.127277,22.6,72.0,1020
2025-05-29T00:03:51.023404,22.6,72.0,1021
2025-05-29T00:03:56.918968,22.6,72.0,1023
2025-05-29T00:04:02.815074,22.6,73.0,1021
2025-05-29T00:04:08.711645,22.6,72.0,1022
2025-05-29T00:04:14.608040,22.6,73.0,1021
2025-05-29T00:04:32.295912,22.6,73.0,1023
2025-05-29T00:04:38.192264,22.6,73.0,1021
2025-05-29T00:04:49.985006,22.6,73.0,1022
2025-05-29T00:04:55.881448,22.6,73.0,1022
2025-05-29T00:05:25.362331,22.6,73.0,1020
2025-05-29T00:05:31.258811,22.6,73.0,1023
2025-05-29T00:05:48.947084,22.6,73.0,1021
2025-05-29T00:06:00.739937,22.6,73.0,1023
2025-05-29T00:06:06.636423,22.6,73.0,1021
2025-05-29T00:06:30.220978,22.6,73.0,1023
2025-05-29T00:06:36.117615,22.6,73.0,1021
2025-05-29T00:06:42.013678,22.6,72.0,1022
2025-05-29T00:06:47.909577,22.6,72.0,1023
2025-05-29T00:06:53.805906,22.6,72.0,1021
2025-05-29T00:06:59.702411,22.6,72.0,1021
2025-05-29T00:07:05.598579,22.6,72.0,1022
2025-05-29T00:07:11.494352,22.6,72.0,1023
2025-05-29T00:07:17.390717,22.6,72.0,1020
2025-05-29T00:07:23.287285,22.6,72.0,1020
2025-05-29T00:07:40.975394,22.6,72.0,1023
2025-05-29T00:07:46.871873,22.6,73.0,1022
2025-05-29T00:07:52.768409,22.6,72.0,1022
2025-05-29T00:07:58.666488,22.6,72.0,1022
2025-05-29T00:08:28.145838,22.6,72.0,1022
2025-05-29T00:08:34.042388,22.6,72.0,1021
2025-05-29T00:08:39.938454,22.6,72.0,1021
2025-05-29T00:08:45.834752,22.6,72.0,1022
2025-05-29T00:08:51.730481,22.6,72.0,1023
2025-05-29T00:09:03.523305,22.6,72.0,1022
2025-05-29T00:09:09.419894,22.6,72.0,1022
2025-05-29T00:09:15.315581,22.6,72.0,1021
2025-05-29T00:09:21.212188,22.6,72.0,1023
2025-05-29T00:09:27.108391,22.6,72.0,1023
2025-05-29T00:09:38.900898,22.6,72.0,1022
2025-05-29T00:09:44.797470,22.7,72.0,1021
2025-05-29T00:10:08.382322,22.7,72.0,1021
2025-05-29T00:10:14.278898,22.6,72.0,1022
2025-05-29T00:10:20.175492,22.6,72.0,1021
2025-05-29T00:10:26.071590,22.6,72.0,1020
2025-05-29T00:10:31.967650,22.6,72.0,1022
2025-05-29T00:10:37.864323,22.6,72.0,1021
2025-05-29T00:10:43.760652,22.6,73.0,1023
2025-05-29T00:10:55.553238,22.6,73.0,1022
2025-05-29T00:11:01.449849,22.6,73.0,1023
2025-05-29T00:11:07.345987,22.7,73.0,1023
2025-05-29T00:11:13.242322,22.7,73.0,1022
2025-05-29T00:11:25.035540,22.8,73.0,1022
2025-05-29T00:11:30.931787,22.9,73.0,1021
2025-05-29T00:11:36.827725,23.0,73.0,1022
2025-05-29T00:11:48.622114,23.0,73.0,1021
2025-05-29T00:11:54.516893,23.0,73.0,1020
2025-05-29T00:12:23.998166,23.0,73.0,1022
2025-05-29T00:12:29.894551,23.0,73.0,1022
2025-05-29T00:12:53.479493,23.0,73.0,1021
2025-05-29T00:12:59.375828,23.0,73.0,1023
2025-05-29T00:13:17.064541,23.0,73.0,1021
2025-05-29T00:13:22.960905,23.0,73.0,1021
2025-05-29T00:13:28.856744,23.0,73.0,1020
2025-05-29T00:13:34.753351,23.0,73.0,1023
2025-05-29T00:13:40.649757,23.0,73.0,1021
2025-05-29T00:13:52.442182,23.0,73.0,1021
2025-05-29T00:13:58.338535,23.0,73.0,1022
2025-05-29T00:14:04.234481,23.0,73.0,1022
2025-05-29T00:14:16.027453,23.0,73.0,1021
2025-05-29T00:14:27.819505,23.0,73.0,1023
2025-05-29T00:14:45.508402,23.0,73.0,1023
2025-05-29T00:14:57.301560,23.0,73.0,1021
2025-05-29T00:15:20.886737,23.0,73.0,1021
2025-05-29T00:15:32.678862,23.0,73.0,1020
2025-05-29T00:15:56.264542,23.0,73.0,1021
2025-05-29T00:16:02.161076,23.0,73.0,1021
2025-05-29T00:16:08.056879,23.0,73.0,1022
2025-05-29T00:16:19.849880,23.0,73.0,1023
2025-05-29T00:16:31.642131,23.0,73.0,1023
2025-05-29T00:16:43.434743,23.0,73.0,1020
2025-05-29T00:16:49.331455,23.0,73.0,1021
2025-05-29T00:17:01.124486,23.0,73.0,1023
2025-05-29T00:17:07.020444,23.0,73.0,1021
2025-05-29T00:17:12.916297,23.0,73.0,1023
2025-05-29T00:17:18.812995,23.0,73.0,1020
2025-05-29T00:17:24.709414,23.0,73.0,1022
2025-05-29T00:17:42.398400,23.0,73.0,1020
2025-05-29T00:17:54.190594,23.0,73.0,1022
2025-05-29T00:18:05.983795,23.0,73.0,1020
2025-05-29T00:18:23.672737,23.0,73.0,1023
2025-05-29T00:18:29.568600,23.0,73.0,1022
2025-05-29T00:18:35.465414,23.0,73.0,1020
2025-05-29T00:18:47.257558,23.0,73.0,1022
2025-05-29T00:18:53.154264,23.0,73.0,1020
2025-05-29T00:18:59.050624,23.0,73.0,1022
2025-05-29T00:19:16.739708,23.0,73.0,1021
2025-05-29T00:19:28.531776,23.0,73.0,1022
2025-05-29T00:19:40.325043,23.0,73.0,1019
2025-05-29T00:19:52.117712,23.0,73.0,1020
2025-05-29T00:19:58.014085,23.0,73.0,1022
2025-05-29T00:20:09.806878,23.0,73.0,1021
2025-05-29T00:20:27.495644,22.9,73.0,1023
2025-05-29T00:20:33.392219,22.9,73.0,1020
2025-05-29T00:20:45.185542,22.7,73.0,1021
2025-05-29T00:20:51.082223,22.7,73.0,1022
2025-05-29T00:20:56.978581,22.7,73.0,1023
2025-05-29T00:21:02.874870,22.7,73.0,1023
2025-05-29T00:21:08.771385,22.7,73.0,1020
2025-05-29T00:21:26.461303,22.6,73.0,1021
2025-05-29T00:21:32.357986,22.6,73.0,1022
2025-05-29T00:21:50.046958,22.6,73.0,1023
2025-05-29T00:22:01.840100,22.6,73.0,1022
2025-05-29T00:22:13.633424,22.7,73.0,1021
2025-05-29T00:22:19.530067,22.6,73.0,1023
2025-05-29T00:22:31.322734,22.7,73.0,1021
2025-05-29T00:22:49.012649,22.6,73.0,1021
2025-05-29T00:22:54.909377,22.7,73.0,1022
2025-05-29T00:23:00.805863,22.6,73.0,1022
2025-05-29T00:23:06.702576,22.6,73.0,1021
2025-05-29T00:23:24.391586,22.7,73.0,1023
2025-05-29T00:23:36.184765,22.7,73.0,1021
2025-05-29T00:23:59.771262,22.7,73.0,1020
2025-05-29T00:24:05.668017,22.7,73.0,1021
2025-05-29T00:24:11.564804,22.7,73.0,1021
2025-05-29T00:24:35.150134,22.6,73.0,1021
2025-05-29T00:24:52.839866,22.7,73.0,1021
2025-05-29T00:25:04.633221,22.7,73.0,1022
2025-05-29T00:25:10.530087,22.7,73.0,1023
2025-05-29T00:25:16.426465,22.7,73.0,1022
2025-05-29T00:25:34.115638,22.7,73.0,1023
2025-05-29T00:25:45.908896,22.7,73.0,1022
2025-05-29T00:25:57.702337,22.6,73.0,1021
2025-05-29T00:26:15.391467,22.6,73.0,1023
2025-05-29T00:26:21.288077,22.6,73.0,1021
2025-05-29T00:26:33.081657,22.6,73.0,1022
2025-05-29T00:26:50.770564,22.6,73.0,1023
2025-05-29T00:26:56.667122,22.6,73.0,1021
2025-05-29T00:27:02.563976,22.6,73.0,1020
2025-05-29T00:27:08.460774,22.6,73.0,1022
2025-05-29T00:27:14.357196,22.6,73.0,1022
2025-05-29T00:27:26.149694,22.6,73.0,1020
2025-05-29T00:27:43.839668,22.6,72.0,1021
2025-05-29T00:27:49.736298,22.6,72.0,1022
2025-05-29T00:28:13.321783,22.6,73.0,1022
2025-05-29T00:28:19.218515,22.6,72.0,1021
2025-05-29T00:28:31.010821,22.6,72.0,1020
2025-05-29T00:28:42.803999,22.6,72.0,1021
2025-05-29T00:28:48.700784,22.6,72.0,1021
2025-05-29T00:28:54.596519,22.6,72.0,1022
2025-05-29T00:29:06.389811,22.6,72.0,1021
2025-05-29T00:29:12.286253,22.6,72.0,1022
2025-05-29T00:29:18.182381,22.6,72.0,1023
2025-05-29T00:29:29.975751,22.6,72.0,1021
2025-05-29T00:29:59.458014,22.6,73.0,1021
2025-05-29T00:30:05.354739,22.6,73.0,1021
2025-05-29T00:30:17.147016,22.6,73.0,1022
2025-05-29T00:30:23.044221,22.6,73.0,1021
2025-05-29T00:30:34.836656,22.6,73.0,1023
2025-05-29T00:30:40.733342,22.6,73.0,1022
2025-05-29T00:30:52.526541,22.6,73.0,1020
2025-05-29T00:30:58.423148,22.6,73.0,1021
2025-05-29T00:31:22.008095,22.6,73.0,1023
2025-05-29T00:31:39.697260,22.6,73.0,1022
2025-05-29T00:31:45.593681,22.6,73.0,1021
2025-05-29T00:31:57.386764,22.6,73.0,1021
2025-05-29T00:32:03.283240,22.6,73.0,1021
2025-05-29T00:32:15.075433,22.6,73.0,1023
2025-05-29T00:32:20.971998,22.6,73.0,1018
2025-05-29T00:32:32.765270,22.6,73.0,1021
2025-05-29T00:32:38.661927,22.6,73.0,1022
2025-05-29T00:32:50.454521,22.6,73.0,1022
2025-05-29T00:33:08.143230,22.6,73.0,1023
2025-05-29T00:33:14.039667,22.6,73.0,1021
2025-05-29T00:33:25.832878,22.6,73.0,1021
2025-05-29T00:33:31.729490,22.6,73.0,1022
2025-05-29T00:33:55.314929,22.6,73.0,1022
2025-05-29T00:34:13.004230,22.6,72.0,1022
2025-05-29T00:34:18.900632,22.6,73.0,1023
2025-05-29T00:34:36.589146,22.6,73.0,1023
2025-05-29T00:34:54.278600,22.6,73.0,1023
2025-05-29T00:35:00.175335,22.6,72.0,1020
2025-05-29T00:35:41.449576,22.6,72.0,1021
2025-05-29T00:35:47.346434,22.6,72.0,1021
2025-05-29T00:36:05.034948,22.6,73.0,1023
2025-05-29T00:36:16.828094,22.6,72.0,1020
2025-05-29T00:36:28.621011,22.6,73.0,1021
2025-05-29T00:36:34.516902,22.6,72.0,1022
2025-05-29T00:36:58.102799,22.6,72.0,1019
2025-05-29T00:37:33.480733,22.6,72.0,1023
2025-05-29T00:37:45.273739,22.6,72.0,1022
2025-05-29T00:37:51.170418,22.6,72.0,1023
2025-05-29T00:38:14.755530,22.6,72.0,1021
2025-05-29T00:38:20.652214,22.6,72.0,1022
2025-05-29T00:38:38.340839,22.6,72.0,1020
2025-05-29T00:38:44.236998,22.6,72.0,1023
2025-05-29T00:39:01.926654,22.6,73.0,1021
2025-05-29T00:39:07.823383,22.6,73.0,1023
2025-05-29T00:39:25.512205,22.6,73.0,1023
2025-05-29T00:39:31.408929,22.6,73.0,1022
2025-05-29T00:39:37.305560,22.6,73.0,1021
2025-05-29T00:39:43.202018,22.6,73.0,1021
2025-05-29T00:39:49.097990,22.6,73.0,1021
2025-05-29T00:39:54.994541,22.6,73.0,1022
2025-05-29T00:40:00.891252,22.6,73.0,1021
2025-05-29T00:40:06.787957,22.6,73.0,1022
2025-05-29T00:40:18.580116,22.6,72.0,1023
2025-05-29T00:40:30.373223,22.6,72.0,1021
2025-05-29T00:40:36.269941,22.6,72.0,1021
2025-05-29T00:40:48.062074,22.6,72.0,1023
2025-05-29T00:40:59.855270,22.6,72.0,1021
2025-05-29T00:41:05.751680,22.6,72.0,1023
2025-05-29T00:41:17.544460,22.6,72.0,1022
2025-05-29T00:41:23.440951,22.6,72.0,1018
2025-05-29T00:41:29.336869,22.6,72.0,1023
2025-05-29T00:41:41.129909,22.6,72.0,1021
2025-05-29T00:41:52.922350,22.6,72.0,1021
2025-05-29T00:42:04.715088,22.6,72.0,1023
2025-05-29T00:42:22.404881,22.6,71.0,1021
2025-05-29T00:42:28.301567,22.6,71.0,1021
2025-05-29T00:42:34.197914,22.6,71.0,1022
2025-05-29T00:42:51.886955,22.6,71.0,1023
2025-05-29T00:43:03.680229,22.6,71.0,1020
2025-05-29T00:43:15.473510,22.6,71.0,1021
2025-05-29T00:43:21.370222,22.3,71.0,1022
2025-05-29T00:44:14.439089,22.2,71.0,1022
2025-05-29T00:44:26.232307,22.2,71.0,1020
2025-05-29T00:44:32.129277,22.2,71.0,1021
2025-05-29T00:44:38.025153,22.2,71.0,1022
2025-05-29T00:44:55.715317,22.2,71.0,1021
2025-05-29T00:45:01.612375,22.2,71.0,1020
2025-05-29T00:45:25.198307,22.2,71.0,1023
2025-05-29T00:45:31.095182,22.2,71.0,1021
2025-05-29T00:45:36.991880,22.2,71.0,1022
2025-05-29T00:45:48.785009,22.2,71.0,1020
2025-05-29T00:46:06.475344,22.2,70.0,1021
2025-05-29T00:46:12.371205,22.2,70.0,1020
2025-05-29T00:46:24.163301,22.2,70.0,1023
2025-05-29T00:46:30.059989,22.2,70.0,1021
2025-05-29T00:46:41.853319,22.2,70.0,1020
2025-05-29T00:46:47.749884,22.2,70.0,1023
2025-05-29T00:47:05.438779,22.2,70.0,1023
2025-05-29T00:47:11.335463,22.2,70.0,1022
2025-05-29T00:47:17.232168,22.2,70.0,1021
2025-05-29T00:47:23.128902,22.2,70.0,1021
2025-05-29T00:47:34.921295,22.2,70.0,1022
2025-05-29T00:47:40.817825,22.2,70.0,1021
2025-05-29T00:47:46.714564,22.2,70.0,1021
2025-05-29T00:47:52.611420,22.2,70.0,1021
2025-05-29T00:48:10.303245,22.2,70.0,1021
2025-05-29T00:48:22.093554,22.2,70.0,1023
2025-05-29T00:48:27.990272,22.2,70.0,1021
2025-05-29T00:48:34.887694,22.2,70.0,1022
2025-05-29T00:48:39.786829,22.2,70.0,1022
2025-05-29T00:48:51.576178,22.2,70.0,1021
2025-05-29T00:48:57.472948,22.2,70.0,1023
2025-05-29T00:49:09.266277,22.2,70.0,1020
2025-05-29T00:49:15.161567,22.2,70.0,1022
2025-05-29T00:49:21.058163,22.2,70.0,1022
2025-05-29T00:49:32.851784,22.2,70.0,1022
2025-05-29T00:55:38.434006,22.0,69.0,1022
2025-05-29T00:55:50.227299,22.2,69.0,1023
2025-05-29T00:55:56.124488,22.2,69.0,1023
